DATE,DATETIME,TIME,HOUR,CELLNAME,VALUE
21/06/2018,06/21/2018 09:00:00,09:00:00,9,Cell_000112,210.65566
21/06/2018,06/21/2018 07:00:00,07:00:00,7,Cell_000112,322.64654
21/06/2018,06/21/2018 18:00:00,18:00:00,18,Cell_000112,695.76006
21/06/2018,06/21/2018 08:00:00,08:00:00,8,Cell_000112,1178.4999
21/06/2018,06/21/2018 10:00:00,10:00:00,10,Cell_000112,162.36992
21/06/2018,06/21/2018 14:00:00,14:00:00,14,Cell_000112,262.75772
21/06/2018,06/21/2018 01:00:00,01:00:00,1,Cell_000112,41.67776
21/06/2018,06/21/2018 00:00:00,00:00:00,0,Cell_000112,59.03469
21/06/2018,06/21/2018 04:00:00,04:00:00,4,Cell_000112,28.0025
21/06/2018,06/21/2018 16:00:00,16:00:00,16,Cell_000112,785.1253
21/06/2018,06/21/2018 11:00:00,11:00:00,11,Cell_000112,383.83114
21/06/2018,06/21/2018 12:00:00,12:00:00,12,Cell_000112,290.62524
21/06/2018,06/21/2018 05:00:00,05:00:00,5,Cell_000112,187.60819
21/06/2018,06/21/2018 19:00:00,19:00:00,19,Cell_000112,930.56352
21/06/2018,06/21/2018 13:00:00,13:00:00,13,Cell_000112,418.55348
21/06/2018,06/21/2018 20:00:00,20:00:00,20,Cell_000112,772.68757
21/06/2018,06/21/2018 23:00:00,23:00:00,23,Cell_000112,243.25114
21/06/2018,06/21/2018 15:00:00,15:00:00,15,Cell_000112,167.22265
21/06/2018,06/21/2018 22:00:00,22:00:00,22,Cell_000112,1179.4018
22/06/2018,06/22/2018 11:00:00,11:00:00,11,Cell_000112,96.16255
22/06/2018,06/22/2018 20:00:00,20:00:00,20,Cell_000112,2207.32931
22/06/2018,06/22/2018 00:00:00,00:00:00,0,Cell_000112,946.38839
22/06/2018,06/22/2018 01:00:00,01:00:00,1,Cell_000112,443.13743
22/06/2018,06/22/2018 22:00:00,22:00:00,22,Cell_000112,1707.25645
22/06/2018,06/22/2018 02:00:00,02:00:00,2,Cell_000112,453.9772
22/06/2018,06/22/2018 16:00:00,16:00:00,16,Cell_000112,256.2504
22/06/2018,06/22/2018 12:00:00,12:00:00,12,Cell_000112,208.62048
22/06/2018,06/22/2018 17:00:00,17:00:00,17,Cell_000112,499.31258
22/06/2018,06/22/2018 08:00:00,08:00:00,8,Cell_000112,205.67431
22/06/2018,06/22/2018 13:00:00,13:00:00,13,Cell_000112,182.00642
22/06/2018,06/22/2018 18:00:00,18:00:00,18,Cell_000112,428.2036
22/06/2018,06/22/2018 23:00:00,23:00:00,23,Cell_000112,196.64239
22/06/2018,06/22/2018 06:00:00,06:00:00,6,Cell_000112,317.50743
22/06/2018,06/22/2018 09:00:00,09:00:00,9,Cell_000112,383.97096
22/06/2018,06/22/2018 04:00:00,04:00:00,4,Cell_000112,160.39701
22/06/2018,06/22/2018 14:00:00,14:00:00,14,Cell_000112,110.68157
22/06/2018,06/22/2018 05:00:00,05:00:00,5,Cell_000112,127.4665
22/06/2018,06/22/2018 21:00:00,21:00:00,21,Cell_000112,2738.89606
22/06/2018,06/22/2018 07:00:00,07:00:00,7,Cell_000112,123.72134
22/06/2018,06/22/2018 10:00:00,10:00:00,10,Cell_000112,282.24362
22/06/2018,06/22/2018 19:00:00,19:00:00,19,Cell_000112,1116.69712
22/06/2018,06/22/2018 15:00:00,15:00:00,15,Cell_000112,2161.30897
22/06/2018,06/22/2018 03:00:00,03:00:00,3,Cell_000112,140.96077
23/06/2018,06/23/2018 03:00:00,03:00:00,3,Cell_000112,2.97292
23/06/2018,06/23/2018 01:00:00,01:00:00,1,Cell_000112,67.99807
23/06/2018,06/23/2018 00:00:00,00:00:00,0,Cell_000112,61.01657
23/06/2018,06/23/2018 10:00:00,10:00:00,10,Cell_000112,386.97436
23/06/2018,06/23/2018 19:00:00,19:00:00,19,Cell_000112,1126.35676
23/06/2018,06/23/2018 08:00:00,08:00:00,8,Cell_000112,837.57923
23/06/2018,06/23/2018 23:00:00,23:00:00,23,Cell_000112,740.91499
23/06/2018,06/23/2018 22:00:00,22:00:00,22,Cell_000112,2698.83046
23/06/2018,06/23/2018 14:00:00,14:00:00,14,Cell_000112,661.092
23/06/2018,06/23/2018 07:00:00,07:00:00,7,Cell_000112,124.15396
23/06/2018,06/23/2018 17:00:00,17:00:00,17,Cell_000112,344.1806
23/06/2018,06/23/2018 09:00:00,09:00:00,9,Cell_000112,229.05334
23/06/2018,06/23/2018 16:00:00,16:00:00,16,Cell_000112,253.36524
23/06/2018,06/23/2018 21:00:00,21:00:00,21,Cell_000112,715.37749
23/06/2018,06/23/2018 11:00:00,11:00:00,11,Cell_000112,2853.85031
23/06/2018,06/23/2018 04:00:00,04:00:00,4,Cell_000112,16.79063
23/06/2018,06/23/2018 18:00:00,18:00:00,18,Cell_000112,539.74136
23/06/2018,06/23/2018 12:00:00,12:00:00,12,Cell_000112,908.20594
23/06/2018,06/23/2018 15:00:00,15:00:00,15,Cell_000112,177.59278
23/06/2018,06/23/2018 13:00:00,13:00:00,13,Cell_000112,1307.19245
23/06/2018,06/23/2018 02:00:00,02:00:00,2,Cell_000112,24.45123
23/06/2018,06/23/2018 20:00:00,20:00:00,20,Cell_000112,1965.00665
23/06/2018,06/23/2018 06:00:00,06:00:00,6,Cell_000112,351.51243
23/06/2018,06/23/2018 05:00:00,05:00:00,5,Cell_000112,146.65047
24/06/2018,06/24/2018 00:00:00,00:00:00,0,Cell_000112,192.55418
24/06/2018,06/24/2018 04:00:00,04:00:00,4,Cell_000112,962.44749
24/06/2018,06/24/2018 03:00:00,03:00:00,3,Cell_000112,52.20503
24/06/2018,06/24/2018 13:00:00,13:00:00,13,Cell_000112,1132.88385
24/06/2018,06/24/2018 06:00:00,06:00:00,6,Cell_000112,209.52232
24/06/2018,06/24/2018 10:00:00,10:00:00,10,Cell_000112,490.02844
24/06/2018,06/24/2018 01:00:00,01:00:00,1,Cell_000112,808.59709
24/06/2018,06/24/2018 23:00:00,23:00:00,23,Cell_000112,565.51488
24/06/2018,06/24/2018 16:00:00,16:00:00,16,Cell_000112,1187.3031
24/06/2018,06/24/2018 11:00:00,11:00:00,11,Cell_000112,1341.87179
24/06/2018,06/24/2018 09:00:00,09:00:00,9,Cell_000112,531.2446
24/06/2018,06/24/2018 17:00:00,17:00:00,17,Cell_000112,2489.92947
24/06/2018,06/24/2018 14:00:00,14:00:00,14,Cell_000112,993.85764
24/06/2018,06/24/2018 08:00:00,08:00:00,8,Cell_000112,794.97647
24/06/2018,06/24/2018 07:00:00,07:00:00,7,Cell_000112,120.72333
24/06/2018,06/24/2018 22:00:00,22:00:00,22,Cell_000112,287.9726
24/06/2018,06/24/2018 19:00:00,19:00:00,19,Cell_000112,720.77757
24/06/2018,06/24/2018 15:00:00,15:00:00,15,Cell_000112,413.25845
24/06/2018,06/24/2018 20:00:00,20:00:00,20,Cell_000112,1709.75595
24/06/2018,06/24/2018 21:00:00,21:00:00,21,Cell_000112,1200.21503
24/06/2018,06/24/2018 18:00:00,18:00:00,18,Cell_000112,1253.36539
24/06/2018,06/24/2018 05:00:00,05:00:00,5,Cell_000112,280.37872
24/06/2018,06/24/2018 02:00:00,02:00:00,2,Cell_000112,635.73045
24/06/2018,06/24/2018 12:00:00,12:00:00,12,Cell_000112,1063.24299
25/06/2018,06/25/2018 14:00:00,14:00:00,14,Cell_000112,304.23414
25/06/2018,06/25/2018 08:00:00,08:00:00,8,Cell_000112,222.79674
25/06/2018,06/25/2018 23:00:00,23:00:00,23,Cell_000112,714.30388
25/06/2018,06/25/2018 12:00:00,12:00:00,12,Cell_000112,276.56446
25/06/2018,06/25/2018 15:00:00,15:00:00,15,Cell_000112,277.40115
25/06/2018,06/25/2018 10:00:00,10:00:00,10,Cell_000112,610.77002
25/06/2018,06/25/2018 00:00:00,00:00:00,0,Cell_000112,25.03849
25/06/2018,06/25/2018 21:00:00,21:00:00,21,Cell_000112,889.16323
25/06/2018,06/25/2018 11:00:00,11:00:00,11,Cell_000112,425.15871
25/06/2018,06/25/2018 06:00:00,06:00:00,6,Cell_000112,194.98987
25/06/2018,06/25/2018 05:00:00,05:00:00,5,Cell_000112,104.70088
25/06/2018,06/25/2018 18:00:00,18:00:00,18,Cell_000112,537.3584
25/06/2018,06/25/2018 16:00:00,16:00:00,16,Cell_000112,332.90676
25/06/2018,06/25/2018 19:00:00,19:00:00,19,Cell_000112,1012.14162
25/06/2018,06/25/2018 07:00:00,07:00:00,7,Cell_000112,119.74001
25/06/2018,06/25/2018 17:00:00,17:00:00,17,Cell_000112,236.15009
25/06/2018,06/25/2018 09:00:00,09:00:00,9,Cell_000112,315.63256
25/06/2018,06/25/2018 03:00:00,03:00:00,3,Cell_000112,286.16089
25/06/2018,06/25/2018 13:00:00,13:00:00,13,Cell_000112,127.90528
25/06/2018,06/25/2018 20:00:00,20:00:00,20,Cell_000112,641.78319
25/06/2018,06/25/2018 04:00:00,04:00:00,4,Cell_000112,42.0141
25/06/2018,06/25/2018 02:00:00,02:00:00,2,Cell_000112,98.4997
25/06/2018,06/25/2018 01:00:00,01:00:00,1,Cell_000112,30.79152
25/06/2018,06/25/2018 22:00:00,22:00:00,22,Cell_000112,749.71493
26/06/2018,06/26/2018 06:00:00,06:00:00,6,Cell_000112,238.42963
26/06/2018,06/26/2018 16:00:00,16:00:00,16,Cell_000112,280.03534
26/06/2018,06/26/2018 20:00:00,20:00:00,20,Cell_000112,748.23826
26/06/2018,06/26/2018 22:00:00,22:00:00,22,Cell_000112,413.04591
26/06/2018,06/26/2018 10:00:00,10:00:00,10,Cell_000112,63.09881
26/06/2018,06/26/2018 14:00:00,14:00:00,14,Cell_000112,638.21018
26/06/2018,06/26/2018 21:00:00,21:00:00,21,Cell_000112,823.29396
26/06/2018,06/26/2018 00:00:00,00:00:00,0,Cell_000112,172.44404
26/06/2018,06/26/2018 03:00:00,03:00:00,3,Cell_000112,7.48238
26/06/2018,06/26/2018 17:00:00,17:00:00,17,Cell_000112,272.22759
26/06/2018,06/26/2018 18:00:00,18:00:00,18,Cell_000112,240.06112
26/06/2018,06/26/2018 09:00:00,09:00:00,9,Cell_000112,1056.89559
26/06/2018,06/26/2018 15:00:00,15:00:00,15,Cell_000112,1395.47016
26/06/2018,06/26/2018 19:00:00,19:00:00,19,Cell_000112,703.27421
26/06/2018,06/26/2018 07:00:00,07:00:00,7,Cell_000112,435.14624
26/06/2018,06/26/2018 13:00:00,13:00:00,13,Cell_000112,243.95619
26/06/2018,06/26/2018 08:00:00,08:00:00,8,Cell_000112,69.5811
26/06/2018,06/26/2018 11:00:00,11:00:00,11,Cell_000112,238.26232
26/06/2018,06/26/2018 05:00:00,05:00:00,5,Cell_000112,172.75991
26/06/2018,06/26/2018 12:00:00,12:00:00,12,Cell_000112,129.1722
26/06/2018,06/26/2018 04:00:00,04:00:00,4,Cell_000112,12.25782
26/06/2018,06/26/2018 23:00:00,23:00:00,23,Cell_000112,31.48482
26/06/2018,06/26/2018 02:00:00,02:00:00,2,Cell_000112,20.66354
26/06/2018,06/26/2018 01:00:00,01:00:00,1,Cell_000112,5.26765
27/06/2018,06/27/2018 14:00:00,14:00:00,14,Cell_000112,90.02219
27/06/2018,06/27/2018 06:00:00,06:00:00,6,Cell_000112,167.10719
27/06/2018,06/27/2018 12:00:00,12:00:00,12,Cell_000112,641.68555
27/06/2018,06/27/2018 03:00:00,03:00:00,3,Cell_000112,56.63546
27/06/2018,06/27/2018 15:00:00,15:00:00,15,Cell_000112,300.97745
27/06/2018,06/27/2018 07:00:00,07:00:00,7,Cell_000112,78.11479
27/06/2018,06/27/2018 02:00:00,02:00:00,2,Cell_000112,84.8628
27/06/2018,06/27/2018 08:00:00,08:00:00,8,Cell_000112,157.5426
27/06/2018,06/27/2018 04:00:00,04:00:00,4,Cell_000112,24.14725
27/06/2018,06/27/2018 13:00:00,13:00:00,13,Cell_000112,77.55943
27/06/2018,06/27/2018 01:00:00,01:00:00,1,Cell_000112,52.7926
27/06/2018,06/27/2018 17:00:00,17:00:00,17,Cell_000112,362.85015
27/06/2018,06/27/2018 21:00:00,21:00:00,21,Cell_000112,1415.03758
27/06/2018,06/27/2018 23:00:00,23:00:00,23,Cell_000112,162.65506
27/06/2018,06/27/2018 22:00:00,22:00:00,22,Cell_000112,490.79137
27/06/2018,06/27/2018 18:00:00,18:00:00,18,Cell_000112,1126.21384
27/06/2018,06/27/2018 19:00:00,19:00:00,19,Cell_000112,863.54077
27/06/2018,06/27/2018 09:00:00,09:00:00,9,Cell_000112,236.77421
27/06/2018,06/27/2018 00:00:00,00:00:00,0,Cell_000112,48.62794
27/06/2018,06/27/2018 16:00:00,16:00:00,16,Cell_000112,378.05391
27/06/2018,06/27/2018 05:00:00,05:00:00,5,Cell_000112,101.98355
27/06/2018,06/27/2018 20:00:00,20:00:00,20,Cell_000112,1122.43561
27/06/2018,06/27/2018 10:00:00,10:00:00,10,Cell_000112,461.45865
27/06/2018,06/27/2018 11:00:00,11:00:00,11,Cell_000112,788.16874
28/06/2018,06/28/2018 21:00:00,21:00:00,21,Cell_000112,1390.72465
28/06/2018,06/28/2018 17:00:00,17:00:00,17,Cell_000112,156.67314
28/06/2018,06/28/2018 11:00:00,11:00:00,11,Cell_000112,219.16351
28/06/2018,06/28/2018 20:00:00,20:00:00,20,Cell_000112,742.20936
28/06/2018,06/28/2018 13:00:00,13:00:00,13,Cell_000112,288.64005
28/06/2018,06/28/2018 03:00:00,03:00:00,3,Cell_000112,71.30388
28/06/2018,06/28/2018 15:00:00,15:00:00,15,Cell_000112,337.30488
28/06/2018,06/28/2018 14:00:00,14:00:00,14,Cell_000112,1392.27992
28/06/2018,06/28/2018 00:00:00,00:00:00,0,Cell_000112,197.68988
28/06/2018,06/28/2018 10:00:00,10:00:00,10,Cell_000112,455.00018
28/06/2018,06/28/2018 06:00:00,06:00:00,6,Cell_000112,180.52666
28/06/2018,06/28/2018 12:00:00,12:00:00,12,Cell_000112,418.93002
28/06/2018,06/28/2018 09:00:00,09:00:00,9,Cell_000112,114.50514
28/06/2018,06/28/2018 08:00:00,08:00:00,8,Cell_000112,696.81327
28/06/2018,06/28/2018 02:00:00,02:00:00,2,Cell_000112,205.22486
28/06/2018,06/28/2018 18:00:00,18:00:00,18,Cell_000112,532.61222
28/06/2018,06/28/2018 23:00:00,23:00:00,23,Cell_000112,722.52843
28/06/2018,06/28/2018 22:00:00,22:00:00,22,Cell_000112,741.54734
28/06/2018,06/28/2018 05:00:00,05:00:00,5,Cell_000112,96.10315
28/06/2018,06/28/2018 19:00:00,19:00:00,19,Cell_000112,964.98312
28/06/2018,06/28/2018 16:00:00,16:00:00,16,Cell_000112,502.51379
28/06/2018,06/28/2018 01:00:00,01:00:00,1,Cell_000112,122.00676
28/06/2018,06/28/2018 04:00:00,04:00:00,4,Cell_000112,28.11692
28/06/2018,06/28/2018 07:00:00,07:00:00,7,Cell_000112,76.09097
29/06/2018,06/29/2018 16:00:00,16:00:00,16,Cell_000112,773.86908
29/06/2018,06/29/2018 05:00:00,05:00:00,5,Cell_000112,167.67693
29/06/2018,06/29/2018 17:00:00,17:00:00,17,Cell_000112,330.76428
29/06/2018,06/29/2018 18:00:00,18:00:00,18,Cell_000112,353.66961
29/06/2018,06/29/2018 22:00:00,22:00:00,22,Cell_000112,557.48681
29/06/2018,06/29/2018 06:00:00,06:00:00,6,Cell_000112,419.07097
29/06/2018,06/29/2018 15:00:00,15:00:00,15,Cell_000112,501.90531
29/06/2018,06/29/2018 00:00:00,00:00:00,0,Cell_000112,429.2079
29/06/2018,06/29/2018 23:00:00,23:00:00,23,Cell_000112,317.25115
29/06/2018,06/29/2018 19:00:00,19:00:00,19,Cell_000112,1068.00239
29/06/2018,06/29/2018 20:00:00,20:00:00,20,Cell_000112,1277.47088
29/06/2018,06/29/2018 12:00:00,12:00:00,12,Cell_000112,275.2377
29/06/2018,06/29/2018 09:00:00,09:00:00,9,Cell_000112,239.75426
29/06/2018,06/29/2018 02:00:00,02:00:00,2,Cell_000112,69.98941
29/06/2018,06/29/2018 04:00:00,04:00:00,4,Cell_000112,26.66324
29/06/2018,06/29/2018 21:00:00,21:00:00,21,Cell_000112,1409.26575
29/06/2018,06/29/2018 01:00:00,01:00:00,1,Cell_000112,247.33869
29/06/2018,06/29/2018 03:00:00,03:00:00,3,Cell_000112,72.39358
29/06/2018,06/29/2018 13:00:00,13:00:00,13,Cell_000112,212.09273
29/06/2018,06/29/2018 08:00:00,08:00:00,8,Cell_000112,1114.99251
29/06/2018,06/29/2018 07:00:00,07:00:00,7,Cell_000112,55.64786
29/06/2018,06/29/2018 14:00:00,14:00:00,14,Cell_000112,289.7265
29/06/2018,06/29/2018 10:00:00,10:00:00,10,Cell_000112,119.37124
29/06/2018,06/29/2018 11:00:00,11:00:00,11,Cell_000112,360.00046
30/06/2018,06/30/2018 08:00:00,08:00:00,8,Cell_000112,251.10221
30/06/2018,06/30/2018 13:00:00,13:00:00,13,Cell_000112,860.18297
30/06/2018,06/30/2018 04:00:00,04:00:00,4,Cell_000112,84.58499
30/06/2018,06/30/2018 11:00:00,11:00:00,11,Cell_000112,930.16201
30/06/2018,06/30/2018 14:00:00,14:00:00,14,Cell_000112,987.69789
30/06/2018,06/30/2018 23:00:00,23:00:00,23,Cell_000112,626.29416
30/06/2018,06/30/2018 22:00:00,22:00:00,22,Cell_000112,1426.73995
30/06/2018,06/30/2018 16:00:00,16:00:00,16,Cell_000112,1088.87245
30/06/2018,06/30/2018 01:00:00,01:00:00,1,Cell_000112,174.36433
30/06/2018,06/30/2018 06:00:00,06:00:00,6,Cell_000112,289.29103
30/06/2018,06/30/2018 12:00:00,12:00:00,12,Cell_000112,654.60107
30/06/2018,06/30/2018 10:00:00,10:00:00,10,Cell_000112,571.88285
30/06/2018,06/30/2018 03:00:00,03:00:00,3,Cell_000112,21.2964
30/06/2018,06/30/2018 17:00:00,17:00:00,17,Cell_000112,1227.17757
30/06/2018,06/30/2018 15:00:00,15:00:00,15,Cell_000112,897.78782
30/06/2018,06/30/2018 02:00:00,02:00:00,2,Cell_000112,6.22949
30/06/2018,06/30/2018 18:00:00,18:00:00,18,Cell_000112,372.43303
30/06/2018,06/30/2018 07:00:00,07:00:00,7,Cell_000112,229.53483
30/06/2018,06/30/2018 05:00:00,05:00:00,5,Cell_000112,114.7783
30/06/2018,06/30/2018 20:00:00,20:00:00,20,Cell_000112,849.59936
30/06/2018,06/30/2018 19:00:00,19:00:00,19,Cell_000112,808.10821
30/06/2018,06/30/2018 00:00:00,00:00:00,0,Cell_000112,234.82859
30/06/2018,06/30/2018 09:00:00,09:00:00,9,Cell_000112,220.67502
30/06/2018,06/30/2018 21:00:00,21:00:00,21,Cell_000112,4017.30552
1/07/2018,07/01/2018 17:00:00,17:00:00,17,Cell_000112,507.22051
1/07/2018,07/01/2018 03:00:00,03:00:00,3,Cell_000112,44.2633
1/07/2018,07/01/2018 16:00:00,16:00:00,16,Cell_000112,409.79695
1/07/2018,07/01/2018 15:00:00,15:00:00,15,Cell_000112,502.22306
1/07/2018,07/01/2018 00:00:00,00:00:00,0,Cell_000112,194.08292
1/07/2018,07/01/2018 18:00:00,18:00:00,18,Cell_000112,773.99056
1/07/2018,07/01/2018 01:00:00,01:00:00,1,Cell_000112,82.14341
1/07/2018,07/01/2018 23:00:00,23:00:00,23,Cell_000112,454.91124
1/07/2018,07/01/2018 07:00:00,07:00:00,7,Cell_000112,996.53016
1/07/2018,07/01/2018 14:00:00,14:00:00,14,Cell_000112,705.77532
1/07/2018,07/01/2018 12:00:00,12:00:00,12,Cell_000112,744.19712
1/07/2018,07/01/2018 20:00:00,20:00:00,20,Cell_000112,532.11726
1/07/2018,07/01/2018 09:00:00,09:00:00,9,Cell_000112,820.63903
1/07/2018,07/01/2018 10:00:00,10:00:00,10,Cell_000112,928.7241
1/07/2018,07/01/2018 02:00:00,02:00:00,2,Cell_000112,86.40307
1/07/2018,07/01/2018 11:00:00,11:00:00,11,Cell_000112,688.40678
1/07/2018,07/01/2018 21:00:00,21:00:00,21,Cell_000112,876.28805
1/07/2018,07/01/2018 13:00:00,13:00:00,13,Cell_000112,747.65359
1/07/2018,07/01/2018 08:00:00,08:00:00,8,Cell_000112,897.73425
1/07/2018,07/01/2018 04:00:00,04:00:00,4,Cell_000112,9.77329
1/07/2018,07/01/2018 22:00:00,22:00:00,22,Cell_000112,1104.59597
1/07/2018,07/01/2018 19:00:00,19:00:00,19,Cell_000112,844.25366
1/07/2018,07/01/2018 06:00:00,06:00:00,6,Cell_000112,214.82675
1/07/2018,07/01/2018 05:00:00,05:00:00,5,Cell_000112,114.02965
2/07/2018,07/02/2018 04:00:00,04:00:00,4,Cell_000112,24.30573
2/07/2018,07/02/2018 01:00:00,01:00:00,1,Cell_000112,182.45264
2/07/2018,07/02/2018 06:00:00,06:00:00,6,Cell_000112,136.99005
2/07/2018,07/02/2018 08:00:00,08:00:00,8,Cell_000112,246.14125
2/07/2018,07/02/2018 17:00:00,17:00:00,17,Cell_000112,485.31472
2/07/2018,07/02/2018 19:00:00,19:00:00,19,Cell_000112,1038.71776
2/07/2018,07/02/2018 21:00:00,21:00:00,21,Cell_000112,1882.69856
2/07/2018,07/02/2018 23:00:00,23:00:00,23,Cell_000112,712.338
2/07/2018,07/02/2018 00:00:00,00:00:00,0,Cell_000112,125.57691
2/07/2018,07/02/2018 13:00:00,13:00:00,13,Cell_000112,530.56618
2/07/2018,07/02/2018 12:00:00,12:00:00,12,Cell_000112,274.39341
2/07/2018,07/02/2018 11:00:00,11:00:00,11,Cell_000112,424.94691
2/07/2018,07/02/2018 03:00:00,03:00:00,3,Cell_000112,23.59251
2/07/2018,07/02/2018 22:00:00,22:00:00,22,Cell_000112,405.96649
2/07/2018,07/02/2018 10:00:00,10:00:00,10,Cell_000112,126.03355
2/07/2018,07/02/2018 15:00:00,15:00:00,15,Cell_000112,203.00946
2/07/2018,07/02/2018 07:00:00,07:00:00,7,Cell_000112,97.83518
2/07/2018,07/02/2018 09:00:00,09:00:00,9,Cell_000112,146.14051
2/07/2018,07/02/2018 05:00:00,05:00:00,5,Cell_000112,87.74262
2/07/2018,07/02/2018 18:00:00,18:00:00,18,Cell_000112,489.98899
2/07/2018,07/02/2018 02:00:00,02:00:00,2,Cell_000112,62.95294
2/07/2018,07/02/2018 14:00:00,14:00:00,14,Cell_000112,293.53565
2/07/2018,07/02/2018 16:00:00,16:00:00,16,Cell_000112,461.14377
2/07/2018,07/02/2018 20:00:00,20:00:00,20,Cell_000112,1299.42382
3/07/2018,07/03/2018 13:00:00,13:00:00,13,Cell_000112,161.33707
3/07/2018,07/03/2018 01:00:00,01:00:00,1,Cell_000112,205.91742
3/07/2018,07/03/2018 15:00:00,15:00:00,15,Cell_000112,1069.13673
3/07/2018,07/03/2018 20:00:00,20:00:00,20,Cell_000112,1747.38128
3/07/2018,07/03/2018 22:00:00,22:00:00,22,Cell_000112,1075.62535
3/07/2018,07/03/2018 18:00:00,18:00:00,18,Cell_000112,572.56515
3/07/2018,07/03/2018 19:00:00,19:00:00,19,Cell_000112,1086.75079
3/07/2018,07/03/2018 17:00:00,17:00:00,17,Cell_000112,151.425
3/07/2018,07/03/2018 14:00:00,14:00:00,14,Cell_000112,1228.93249
3/07/2018,07/03/2018 10:00:00,10:00:00,10,Cell_000112,504.76285
3/07/2018,07/03/2018 21:00:00,21:00:00,21,Cell_000112,1790.00232
3/07/2018,07/03/2018 06:00:00,06:00:00,6,Cell_000112,308.00101
3/07/2018,07/03/2018 02:00:00,02:00:00,2,Cell_000112,10.34271
3/07/2018,07/03/2018 03:00:00,03:00:00,3,Cell_000112,15.16259
3/07/2018,07/03/2018 00:00:00,00:00:00,0,Cell_000112,127.33848
3/07/2018,07/03/2018 07:00:00,07:00:00,7,Cell_000112,52.3508
3/07/2018,07/03/2018 09:00:00,09:00:00,9,Cell_000112,400.40177
3/07/2018,07/03/2018 11:00:00,11:00:00,11,Cell_000112,235.05844
3/07/2018,07/03/2018 12:00:00,12:00:00,12,Cell_000112,293.74907
3/07/2018,07/03/2018 16:00:00,16:00:00,16,Cell_000112,196.62273
3/07/2018,07/03/2018 04:00:00,04:00:00,4,Cell_000112,7.12848
3/07/2018,07/03/2018 23:00:00,23:00:00,23,Cell_000112,491.88167
3/07/2018,07/03/2018 08:00:00,08:00:00,8,Cell_000112,162.22829
3/07/2018,07/03/2018 05:00:00,05:00:00,5,Cell_000112,68.45824
4/07/2018,07/04/2018 08:00:00,08:00:00,8,Cell_000112,184.08618
4/07/2018,07/04/2018 04:00:00,04:00:00,4,Cell_000112,30.06102
4/07/2018,07/04/2018 12:00:00,12:00:00,12,Cell_000112,232.02895
4/07/2018,07/04/2018 06:00:00,06:00:00,6,Cell_000112,138.11025
4/07/2018,07/04/2018 14:00:00,14:00:00,14,Cell_000112,938.4381
4/07/2018,07/04/2018 19:00:00,19:00:00,19,Cell_000112,1331.20686
4/07/2018,07/04/2018 20:00:00,20:00:00,20,Cell_000112,1592.31175
4/07/2018,07/04/2018 09:00:00,09:00:00,9,Cell_000112,184.81373
4/07/2018,07/04/2018 01:00:00,01:00:00,1,Cell_000112,614.0687
4/07/2018,07/04/2018 03:00:00,03:00:00,3,Cell_000112,348.1429
4/07/2018,07/04/2018 23:00:00,23:00:00,23,Cell_000112,333.27174
4/07/2018,07/04/2018 02:00:00,02:00:00,2,Cell_000112,167.11774
4/07/2018,07/04/2018 17:00:00,17:00:00,17,Cell_000112,498.7346
4/07/2018,07/04/2018 13:00:00,13:00:00,13,Cell_000112,354.57581
4/07/2018,07/04/2018 00:00:00,00:00:00,0,Cell_000112,468.62021
4/07/2018,07/04/2018 21:00:00,21:00:00,21,Cell_000112,1603.6336
4/07/2018,07/04/2018 18:00:00,18:00:00,18,Cell_000112,912.19817
4/07/2018,07/04/2018 05:00:00,05:00:00,5,Cell_000112,26.97594
4/07/2018,07/04/2018 16:00:00,16:00:00,16,Cell_000112,918.15163
4/07/2018,07/04/2018 22:00:00,22:00:00,22,Cell_000112,2702.16921
4/07/2018,07/04/2018 10:00:00,10:00:00,10,Cell_000112,95.56077
4/07/2018,07/04/2018 15:00:00,15:00:00,15,Cell_000112,450.38808
4/07/2018,07/04/2018 07:00:00,07:00:00,7,Cell_000112,240.30871
4/07/2018,07/04/2018 11:00:00,11:00:00,11,Cell_000112,182.60681
5/07/2018,07/05/2018 22:00:00,22:00:00,22,Cell_000112,974.66344
5/07/2018,07/05/2018 18:00:00,18:00:00,18,Cell_000112,659.84447
5/07/2018,07/05/2018 19:00:00,19:00:00,19,Cell_000112,588.35475
5/07/2018,07/05/2018 14:00:00,14:00:00,14,Cell_000112,644.66786
5/07/2018,07/05/2018 01:00:00,01:00:00,1,Cell_000112,720.40597
5/07/2018,07/05/2018 06:00:00,06:00:00,6,Cell_000112,167.42517
5/07/2018,07/05/2018 00:00:00,00:00:00,0,Cell_000112,593.60432
5/07/2018,07/05/2018 16:00:00,16:00:00,16,Cell_000112,778.58953
5/07/2018,07/05/2018 21:00:00,21:00:00,21,Cell_000112,1737.17578
5/07/2018,07/05/2018 11:00:00,11:00:00,11,Cell_000112,114.88467
5/07/2018,07/05/2018 15:00:00,15:00:00,15,Cell_000112,1152.43611
5/07/2018,07/05/2018 02:00:00,02:00:00,2,Cell_000112,460.4483
5/07/2018,07/05/2018 13:00:00,13:00:00,13,Cell_000112,775.76225
5/07/2018,07/05/2018 08:00:00,08:00:00,8,Cell_000112,508.03912
5/07/2018,07/05/2018 03:00:00,03:00:00,3,Cell_000112,2.53828
5/07/2018,07/05/2018 07:00:00,07:00:00,7,Cell_000112,35.92275
5/07/2018,07/05/2018 20:00:00,20:00:00,20,Cell_000112,935.66546
